"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC01508",1.59789672304862,1.91431258600001,7.45269435622383,0.256861813258362,0.797285450317,NA
"DIRAS2",12.7841323983396,-1.23275609395399,2.66832077553443,-0.461996962755381,0.644083498516249,0.964674762260467
"SYK",125.290555621024,-0.98500331509388,1.60497380204638,-0.613719248150952,0.539400866743817,0.938284378933982
"LINC00484",1.46151521484067,4.03949066812639,7.39667590025338,0.546122436970372,0.584981777727281,NA
"LINC00484.1",1.26647242999401,4.96681064925621,7.41690761861209,0.66966057886341,0.5030741870348,NA
"AUH",177.117982066355,0.239912027085739,0.625813913565966,0.383360008278963,0.701452851223722,0.978018063428942
"NFIL3",582.779887292935,-0.225287886106611,0.494645778700126,-0.455452964136563,0.648783398980607,0.964741258512382
"ROR2",126.32612361356,-1.21122298879545,0.945370966388997,-1.28121449870829,0.200118334889439,0.73391931937525
"SPTLC1",123.12219830314,-0.808793727581067,0.720341403691017,-1.12279222523768,0.261525748134051,0.788288808011589
"LINC00475",24.108487884617,1.18194961087994,1.73149197405665,0.68261916808704,0.494847518694967,0.919858376155915
"IARS1",1218.83189085262,0.533028575133734,0.315153531538409,1.69132984971413,0.0907738220735666,0.548572308123314
"SNORA84",0.732951593243464,-0.378094019450075,7.52159551134193,-0.0502677947624199,0.959908987367875,NA
"NOL8",689.397938571084,-0.100695430277224,0.300060238944868,-0.335584050160425,0.737184553316013,0.982897754902312
"CENPP",28.3092415729273,-1.84562425509319,1.32346611116777,-1.39453835615382,0.163155095264605,0.684996470274991
"OGN",3.17065073925113,-0.389145907279405,7.3232948287121,-0.0531380910343387,0.957621882053943,NA
"OMD",0.76071767170159,-0.284836904012359,7.51603037435282,-0.0378972529148255,0.969769603333807,NA
"ASPN",6.1705937036953,1.90277586317025,5.03046924765877,0.378250172994463,0.705244756591783,NA
"ECM2",2.57655421689354,-0.0962506108057544,7.50793696859578,-0.0128198480099596,0.989771521374306,NA
"IPPK",2.14684321248765,2.02477885294943,7.47480612608069,0.270880450783155,0.786482981113024,NA
"RPL21P86",2.73289352292714,-2.39077891446788,5.94902021893663,-0.401877759106897,0.687773991647286,NA
"BICD2",736.636314690507,0.722909589039169,0.390686987476743,1.85035491892906,0.0642624120065629,0.475029163855941
"ANKRD19P",68.1473863049816,-0.0259445138753857,0.915243125457161,-0.0283471278327564,0.977385293110709,0.99923753558823
"ZNF484",43.388382925567,1.2606041116876,1.12508836351533,1.1204489821127,0.262522481718198,0.788810341723697
"FGD3",27.7809466345527,0.0923199086197747,2.74862409696533,0.0335876807314984,0.973205946078789,0.99923753558823
"SUSD3",21.6078901183685,-0.538553242298796,2.80022480060805,-0.192325002686161,0.847487634653732,0.996239880436738
"CARD19",930.24864774696,0.107405246089784,0.302052633792599,0.355584537506575,0.722151725076393,0.981387545271146
"NINJ1",618.111011901462,-0.285336736091834,0.433243324405433,-0.658606191990193,0.510148685664511,0.928649682173559
"WNK2",362.734643289354,3.26020990242327,2.3197589977411,1.40540888324949,0.159899726709688,0.677960178591145
"FAM120AOS",504.199447536054,-0.159322058539147,0.437407873274047,-0.364241405502381,0.715677750363056,0.980785440754743
"FAM120A",5566.19518374093,0.176806861048674,0.25931123215141,0.681832636333459,0.495344784965242,0.920040163964242
"PHF2",1583.88825224031,-0.111980427843306,0.328050982499039,-0.341350685769197,0.7328395949876,0.982539492308387
"BARX1",1.65228168315968,0.656138985928527,7.51322972098506,0.0873311492254626,0.93040829509723,NA
"PTPDC1",153.405262004892,0.662607163951238,0.77417102338725,0.855892488783829,0.392057250031483,0.870707999856787
"LINC02603",9.30253740206141,-2.39810720379202,3.19103472351354,-0.751513979500525,0.452343390793142,0.897789094746018
"MIRLET7D",7.94573188107497,-1.18595739792956,2.32111270037749,-0.510943478848177,0.609390634935986,NA
"ZNF169",44.4522374570247,0.284126103235852,1.05597436032001,0.269065342788957,0.787879399696745,0.991312708164197
"MFSD14B",475.329518061404,0.596102191099605,0.365979922141935,1.62878386226997,0.103358782139122,0.575421975329309
"PCAT7",54.2811063325904,-0.686917506907417,1.2104386900954,-0.567494671583307,0.570378145734016,0.946731179982992
"FBP2",0.826332250827582,-4.90272333345511,7.24426037040966,-0.676773484492781,0.498549684033467,NA
"FBP1",80.4570033356696,-2.28083563287916,1.30641571553703,-1.74587277675359,0.0808330612891854,0.526116517603652
"AOPEP",190.693349860635,-0.722221512133404,0.822949613309098,-0.877601131895957,0.38016021481631,0.863722014698556
"MIR23B",1.12489651672602,-0.298579553076848,7.51696737639261,-0.0397207461634796,0.968315761681004,NA
"FANCC",356.621579288942,-0.484383255910998,0.421501593230761,-1.14918487543133,0.250479756065016,0.778619372434265
"MT1P1",2.77451780795034,0.777414321651475,7.47611432283328,0.103986414343227,0.917180129901357,NA
"PTCH1",942.615559555953,-0.387532540338,0.582093553340342,-0.66575645463542,0.50556678232396,0.927589298628321
"ERCC6L2-AS1",104.581011144518,-0.466909324361441,0.858201685818094,-0.544055473296295,0.586403299891397,0.952784703595231
"RNU2-46P",1.04186449667849,-0.998654511291088,7.51685285251159,-0.132855402504974,0.894307737798505,NA
"ERCC6L2",353.553483765128,0.06544542520018,0.495986061529806,0.1319501298047,0.895023737386936,0.997894714965317
"LINC00092",4.27870632261878,0.218668414756415,5.20967606586576,0.0419735146661323,0.966519811738775,NA
"EIF4BP3",168.124059632213,0.0394921386442766,0.763770487658157,0.0517068141312528,0.95876230761341,0.99923753558823
"HSD17B3",1.3880555667649,3.58293862700035,7.40748184095483,0.48369185425347,0.628604575059113,NA
"SLC35D2",1396.26333234197,-0.289725228695783,0.350671943173131,-0.826200197467016,0.408690536254097,0.879041684345684
"ZNF367",305.410007393538,0.196059425677219,0.735772472836086,0.266467465032355,0.789879212998408,0.991312708164197
"NSA2P7",20.5143281309486,-0.982261397278498,1.28292663798213,-0.765641127245953,0.443889866057721,0.894772745759262
"HABP4",73.7672255157015,0.148666173418516,1.1877134045097,0.125170072893036,0.90038890925042,0.997894714965317
"CDC14B",229.493246319404,0.493549006143705,0.766106266464506,0.644230477870097,0.51942599006294,0.934156485029174
"PRXL2C",406.603923393414,0.427629725403985,0.483272349993679,0.884862801295332,0.376230632992016,0.862183533646638
"ZNF510",100.135946155595,-0.977218795642861,0.69175916708773,-1.41265752900233,0.157756444974864,0.673021806267468
"ZNF782",20.6928179371529,0.448221602151003,1.29381758225897,0.346433383111412,0.72901704045046,0.982012570186564
"MFSD14CP",128.345504471479,0.129476026117715,0.913163823452522,0.141788387573423,0.887247156768984,0.997894714965317
"CTSV",224.424032878549,-2.18787578312101,0.683809828131511,-3.19953837033801,0.00137647863398774,0.070246512097071
"GAS2L1P2",1.71516013028889,1.06350393863119,7.47785602120961,0.14222043532461,0.886905890803539,NA
"ANKRD18CP",46.8706456775712,6.0695597264769,2.36557736874424,2.5657836461713,0.0102943015684998,0.209660241072217
"SUGT1P4-STRA6LP",6.63206520391389,0.381504645708404,5.2179866565048,0.0731133808540534,0.941715893775519,NA
"CCDC180",9.47520667120296,1.39102089973134,2.97940535351137,0.46687870050712,0.640586664920854,0.964163835806211
"TDRD7",308.834264413328,-0.220284211979161,0.563475044803754,-0.390938718600895,0.695842533568274,0.977017394548586
"TMOD1",51.8460994476563,1.58653099337016,1.24721061934473,1.27206340995052,0.203350590410202,0.738225113390009
"TSTD2",60.4408020582137,2.12677273765499,0.903024726160451,2.3551655630713,0.0185144545398096,0.279263338267223
"NCBP1",653.04145388729,-0.237009003375674,0.387381192204754,-0.611823723363423,0.540654392066395,0.938870795056396
"XPA",560.315304208774,-0.190608722791953,0.427214142987117,-0.446166696306449,0.655476837790591,0.967197288930982
"FOXE1",10.2581521776611,-1.14891531366505,4.10866714362397,-0.279632122414199,0.779759759732033,0.990270404872722
"TRMO",195.139586885744,0.184519701263417,0.632551312529356,0.29170708780223,0.770510589531728,0.988465581291048
"HEMGN",0.774648564947193,0.993398286510207,7.51616909676689,0.132168166218815,0.894851279870918,NA
"ANP32B",6702.40655454291,-0.0113537346278104,0.265902446032713,-0.0426988724519426,0.96594157840456,0.99923753558823
"NANS",539.426486710207,0.448109750243561,0.338755410353053,1.3228120837289,0.185897877730715,0.715708572127666
"TRIM14",231.01471163225,1.42940870214336,0.982747760953079,1.45450212041909,0.145807146025879,0.653517600286133
"CORO2A",521.473720772467,1.10067877460789,0.772061081118369,1.42563691076553,0.153973176056763,0.66929815958634
"TBC1D2",130.308559893866,0.0204579702493385,0.828119988025763,0.0247041135887932,0.980290973913762,0.99923753558823
"GABBR2",252.432621147152,0.19349392276052,1.17337073551119,0.164904336629993,0.869019278996745,0.997460402675888
"ANKS6",410.798937957341,-0.486213214789918,0.463069953235225,-1.04997789511715,0.293728275905314,0.80962339958035
"GALNT12",180.669828042755,2.50943321799884,2.36538107236938,1.06090018530721,0.28873526506487,0.806460194306846
"COL15A1",57.243837017908,2.22662484421482,5.95045845425462,0.374193830833785,0.708260113447635,0.979096768697821
"TGFBR1",1081.44707854179,0.625476727915732,0.44047412471637,1.42000787973298,0.155605387052975,0.670755715359607
"ALG2",1187.52618428602,0.153757553892234,0.303327328543672,0.506903069467729,0.612222831870592,0.955751931993532
"SEC61B",6425.19114529084,0.062719786063547,0.225248048207215,0.278447633898467,0.780668758096349,0.990270404872722
"NAMA",1.01236615212355,-0.983438116932894,7.51685735639762,-0.13083102023958,0.895908983297462,NA
"NR4A3",175.985818387345,-0.62310319444514,2.66878729165862,-0.233478028163829,0.81539022912733,0.992985425526202
"STX17-DT",12.6034673706461,4.82633615116301,2.97521066167199,1.62218299811104,0.104764170968564,0.579220838256239
"STX17",679.677321621739,-0.474544578907787,0.385650839952593,-1.23050316438082,0.218508742766753,0.752782399603094
"ERP44",1938.68509777155,0.202082598023459,0.231431978458719,0.873183556435374,0.382563036111195,0.864768558591828
"UPF3AP3",13.3809802585634,3.598921560243,1.87737247100616,1.91699921876142,0.0552380308995542,0.445942681102961
"INVS",140.588376285502,0.207829688872803,0.674076672479385,0.308317580711353,0.757840689752344,0.985716416910609
"RPS2P35",1.113816207107,-0.788883484417184,6.62588829289234,-0.119060788462647,0.905227195987035,NA
"TEX10",965.08082166521,0.742514257965127,0.271243584006677,2.73744450282315,0.0061918566384098,0.160490534926757
"MSANTD3",998.763376303746,1.0526631500702,0.424222633023612,2.48139318396907,0.0130869927456752,0.237332392627419
"CAVIN4",71.4568203632472,0.924784907985965,1.06078624300503,0.87179195062542,0.38332188662489,0.864900070153024
"PLPPR1",97.9892997615446,0.793219082008113,0.998254111791082,0.794606375910546,0.426842508324105,0.887370073397965
"BAAT",108.354594516959,1.54518007445732,2.63951007122738,0.585404121507595,0.558276018123927,0.943302473977463
"FYTTD1P1",1.64909413752908,2.66070556583096,7.42132152128863,0.358521802107417,0.71995285507859,NA
"MRPL50",497.512400400969,-0.0838518330538921,0.465637259172007,-0.1800797324574,0.857089973647927,0.996481020333549
"ZNF189",320.520887819787,0.132229446435645,0.535657363832245,0.24685452933875,0.805020807727635,0.992985425526202
"ALDOB",233.444336623104,3.37500830879623,4.49163847712128,0.751398031250123,0.452413147219976,0.897789094746018
"PGAP4",696.145867651178,0.56572672863475,0.478854928543913,1.18141569588726,0.237437625737302,0.768061517137907
"RNF20",1116.23952455895,0.0621815167653424,0.239528294766409,0.259599880782279,0.795172428298731,0.992985425526202
"GRIN3A",12.4308931538804,2.70450905953516,2.30809294953447,1.17175049647833,0.241297242895533,0.770960119692091
"PPP3R2",1.60888117172953,1.04743793862068,7.4891009685429,0.139861639336994,0.888769310688196,NA
"SMC2-DT",10.0983505748717,0.571304870954314,5.4282797804099,0.105246025272333,0.9161805906031,0.997894714965317
"SMC2",1273.32311122749,0.851262527963606,0.329897953525319,2.58038135389122,0.00986912626352766,0.204774085743582
"NIPSNAP3A",969.000156024848,0.35638130855303,0.416910933617455,0.854814013776943,0.392654118837433,0.870707999856787
"NIPSNAP3B",23.1543874568479,-0.168570678110839,1.92485278969465,-0.0875758806145277,0.930213772988887,0.997894714965317
"ABCA1",1794.94700327654,0.0873338359855066,0.386415479260397,0.226010190256002,0.82119349470071,0.993690725568951
"CT70",1.8985436341894,0.0466836657369739,7.51002576074592,0.00621617917490833,0.995040238550771,NA
"SLC44A1",9279.53383503949,-0.768703662962836,0.298583704016608,-2.57449972192748,0.0100385167237344,0.206873219562158
"FSD1L",141.782924643224,-0.679828754563074,0.767310704966963,-0.885988883202593,0.375623517692544,0.86206914655606
"RALGAPA1P1",4.84733284540785,-5.18817312583593,5.46426926293663,-0.94947245023714,0.342380377377249,NA
"FKTN",310.101395118273,0.496029939996875,0.448637671089675,1.10563595516197,0.268884120763322,0.794901584276034
"TAL2",22.1545503754809,5.90661981180485,2.58867074258182,2.28171922935006,0.0225059220465364,0.301245071241429
"TMEM38B",395.522316194969,0.119689369658309,0.374592218357919,0.319519103154318,0.749332907759322,0.984212818155002
"DEPDC1P2",0.900364072322179,-0.541172856620972,7.51636485554408,-0.0719992798409463,0.942602480969097,NA
"LINC01505",1.38778178859209,15.0216543388966,7.38590406096458,2.03382743871368,0.04196899699047,NA
"ZNF462",2643.90827860871,0.146124944165801,0.345237123070584,0.423259650834032,0.672105829648897,0.969376470352435
"RAD23B",3222.16021075069,0.13522519878159,0.208171141760657,0.649586670072954,0.515959245756187,0.931604318521811
"KLF4",1111.32648598109,1.01303153485195,1.52085337870782,0.666094147558564,0.505350925062533,0.927589298628321
"RPL36P14",11.079776721825,-2.10815191149967,1.96190864153854,-1.07454132514879,0.282580133452286,0.801505438338804
"ACTL7B",1.16197284742079,-5.03081581298273,7.51730653835866,-0.669231165087111,0.503348028877404,NA
"ELP1",478.994000178964,-0.289645681952747,0.319649205252748,-0.906136092920121,0.364863823579457,0.856532171666632
"ABITRAM",290.262479614532,0.703921485226181,0.547956662256758,1.28462985070221,0.198921662293431,0.732151535600589
"CTNNAL1",1945.07184500395,-1.16727265369397,0.315299229433467,-3.70211070858417,0.000213813277367626,0.0211478383909256
"TMEM245",3397.97402556171,-0.0786645711947738,0.214104643005061,-0.367411794955396,0.713311874800721,0.980273135730129
"Y_RNA.394",4.75490601591805,-4.17866711146925,4.30624622527675,-0.970373474452382,0.331860365525425,NA
"FRRS1L",106.312251951286,6.40597991365297,3.65881496579103,1.75083462092159,0.0799744011576174,0.523061783149334
"EPB41L4B",204.718747447064,3.10941237906803,1.96023447460397,1.58624512493396,0.112683715058888,0.596809084815833
"PTPN3",219.217151661366,1.52001144645458,1.29191799634624,1.1765541239873,0.239373517625301,0.769521235414985
"RPL21P87",1.13707339045148,1.26229215538145,7.51929587266534,0.167873718065839,0.866682626621282,NA
"C9orf152",220.464038984892,6.5968176944389,2.14017405994012,3.0823743815601,0.00205356384042508,0.088760204384271
"TXN",7389.98235613787,0.230085930114438,0.297740762230122,0.772772691219909,0.439656917922312,0.891631381633263
"SVEP1",23.9227977350353,-3.80082438733419,2.30880259045324,-1.6462318619402,0.0997160317924955,0.568466005855238
"LPAR1",74.7757045372714,9.68212675457369,2.30517521215959,4.20016955912997,2.66715164770949e-05,0.00488634305276959
"ECPAS",1326.1477425504,0.296086440962975,0.312416856395261,0.94772876335576,0.343267554036105,0.845289816470287
"ZNF483",43.2333849085106,0.207166764360783,1.72711036139572,0.11994992849986,0.904522812738741,0.997894714965317
"PTGR1",1103.71203324927,0.12041217543546,0.404372063577613,0.297775702827078,0.765874360102366,0.986703679049109
"LRRC37A5P",1.40307356337145,4.26267309024978,7.39234747167307,0.576633215170692,0.564187256353447,NA
"DNAJC25",350.896842501431,0.464068915282777,0.406347151794911,1.14205037055852,0.253433082958234,0.780785049389003
"GNG10",1.58731167519134,4.2665677964473,7.39399919997258,0.57703114120747,0.563918418852108,NA
"SHOC1",18.0955422171432,-1.19208830816214,1.92688999038446,-0.618659245785113,0.536140863224709,0.936604616120773
"UGCG",4348.30241440019,0.925291095723188,0.445617742223156,2.0764233737799,0.0378548113204281,0.374414274912848
"LINC02977",277.161385428133,-0.236735208387745,0.447878487473533,-0.528570170278015,0.597103657797877,0.95342561262973
"SUSD1",441.854808851466,-0.298849611734974,0.656289426342927,-0.455362527170776,0.648848449464067,0.964741258512382
"PTBP3",2407.5953670938,0.491811808555335,0.343913467131627,1.43004521648203,0.152704041951172,0.668567544696218
"HSDL2",783.649285836783,-0.31117760298356,0.260926445633681,-1.19258744443416,0.233030985488644,0.764297750542114
"HSDL2-AS1",6.2841241306724,5.44340653306486,4.81073873648297,1.13151156843833,0.257839837114198,NA
"KIAA1958",512.828638953796,-0.717071174266434,0.401697223120383,-1.78510363775041,0.0742445080352316,0.505690730267851
"INIP",786.278961034113,-0.0823877118136486,0.319935475160494,-0.257513524476519,0.796782376240222,0.992985425526202
"SNX30-DT",2.88024229874474,11.0133011728468,7.47060171950603,1.47421875591234,0.140422701479798,NA
"SNX30",220.011987286627,0.270351640672935,0.461921002544562,0.585276787986824,0.558361619958504,0.943302473977463
"SLC46A2-AS1",1.24069087731315,-6.81248589821163,7.24792096906733,-0.939922762304661,0.347257180618869,NA
"ZNF883",80.3504819935604,-1.5865352063737,0.864204620825708,-1.83583282030804,0.066382385818391,0.480977675706414
"ZFP37",104.994886489683,0.153533434865492,0.664042183631361,0.231210363814365,0.817151378965379,0.993223351302762
"SLC31A2",15.9941330013524,-1.07803738287238,2.05580821166087,-0.524386164408519,0.600009977633077,0.953533317206755
"FKBP15",653.926077190589,0.110098621486855,0.401743633437702,0.274051938408447,0.784044707858984,0.991152316765838
"SLC31A1",811.454058194872,-0.0144073043337087,0.343108501338363,-0.0419905198428782,0.966506255522407,0.99923753558823
"CDC26",59.462241024658,-1.01996828859344,1.19664974999306,-0.852353237527814,0.394018066140397,0.871379871373866
"PRPF4",738.201623029151,0.337658582520457,0.365530797497951,0.923748654919701,0.355617193534629,0.853029664908654
"RNF183",434.78275664726,1.68954111092823,3.17325919947916,0.532430855697365,0.594427619265383,0.95342561262973
"WDR31",109.13130924763,-0.944021399454452,0.746137428646415,-1.26521115710148,0.205795644003788,0.741416172654539
"BSPRY",172.818836688215,0.214681180022041,2.3923784413801,0.0897354600379183,0.928497436566896,0.997894714965317
"HDHD3",337.931398759303,-0.644028409935288,0.531437687977076,-1.21186062732357,0.225565735894796,0.759766332833785
"ALAD",470.012180700682,-0.353997407057945,0.428013954096334,-0.827069780482601,0.408197511324844,0.878982974708597
"POLE3",2060.41027541298,0.488618760017566,0.30675643939099,1.59285575549003,0.111192553822392,0.594142911066443
"C9orf43",23.9165619842716,-0.559058131575765,2.73720044003184,-0.204244498648868,0.838162439298711,0.994874190626218
"RGS3",2412.9395124694,0.0497585690459679,0.549613723748087,0.0905337092142455,0.927863107851197,0.997894714965317
"ZNF618",1785.94647548729,-0.693905432244897,0.385261412322238,-1.80112881812442,0.0716825784830727,0.497243419159176
"AMBP",38.2960920873359,-1.15106712583479,2.71720484673385,-0.423621769708825,0.671841676203558,0.969207539331329
"KIF12",48.9683561453551,-0.216442512014891,2.59334875690545,-0.0834606265117863,0.933485283615682,0.997894714965317
"COL27A1",1881.91879715137,0.527805952630687,0.476780595240355,1.1070206252094,0.268285011087384,0.794506052305437
"AKNA",428.944166306972,-0.00622833407792482,0.355814009099376,-0.0175044655877653,0.986034170369126,0.99923753558823
"WHRN",102.587537008349,-1.42153480300899,1.26131426723452,-1.12702665777798,0.259731210243627,0.786250928210018
"ATP6V1G1",4455.26482518193,0.445743754772241,0.21793964917833,2.04526233043309,0.0408290023601125,0.389263853370629
"TMEM268",72.4365221223949,1.0642326954774,0.98428244657767,1.08122693763128,0.279596178233335,0.799896387590004
"TEX48",1.6868557448807,5.25461891751799,7.38108874319202,0.711902959081017,0.47652486965603,NA
"TNFSF15",207.571420893928,1.05295814178043,2.25916204199242,0.466083495653899,0.641155736416582,0.964163835806211
"TNFSF8",1.16104044246547,0.957219400192991,7.51779828927624,0.127327092768426,0.898681517889184,NA
"TNC",220.62347020398,1.96967732214189,1.42389843499839,1.38329902872891,0.166573195723735,0.690351441189142
"DELEC1",1.78285039346458,-7.33305417155462,7.24360465933009,-1.01234875679049,0.311371330222388,NA
"PAPPA",2908.54728559042,1.38975033227494,0.706941133333662,1.96586429441644,0.0493142885061814,0.425542011587554
"PAPPA-AS2",0.984847768720228,0.75225746320321,7.5101676879021,0.100165201958806,0.920213171853091,NA
"ASTN2",79.0227339955799,-1.55782988343863,1.02171879752405,-1.52471490904714,0.127330221441361,0.623971423609799
"TRIM32",426.083249739189,-0.248196730929151,0.360815574060282,-0.687876989721305,0.491530247968358,0.91803181855258
"RPL10P3",38.4645382908876,0.50828454707707,1.2409266645444,0.409600793987034,0.682098814393807,0.973334955193213
"TLR4",331.18772566375,-0.191242445959632,1.89245938941723,-0.101054980111634,0.919506815694184,0.997894714965317
"TPT1P9",6.17973392967787,5.73681923872201,3.56664374429386,1.60846432949748,0.107733522457251,NA
"BRINP1",42.6463311662338,-0.54514463356754,1.83099526981578,-0.297731317253697,0.765908239075611,0.986703679049109
"CDK5RAP2",951.512715616579,0.302399508142656,0.295254683208044,1.02419885387415,0.305741360005428,0.821253283240172
"MEGF9",349.487138231579,0.554059776612702,0.715640477920095,0.774215257112057,0.438803507293826,0.891455522040416
"FBXW2",1239.44022197439,-0.276964898392233,0.319899384162709,-0.865787532280343,0.386606687588546,0.867463078193556
"PSMD5",863.156958524165,-0.0941744054516606,0.321689297911268,-0.292749575640644,0.769713573180281,0.988465581291048
"CUTALP",52.9359746377386,-1.90272449743305,0.916848823748042,-2.07528705730874,0.0379599382561544,0.374993948876055
"PHF19",1023.08994541551,0.770668531768481,0.418813454500728,1.8401236242212,0.0657500896623901,0.479958562967506
"TRAF1",96.3869462333247,0.588925034906522,1.00687092505526,0.584906188322202,0.558610797342342,0.943302473977463
"C5",336.606510008814,-1.96308256939888,0.575762272841202,-3.40953664732442,0.000650733343956458,0.0428209100868001
"CNTRL",469.85613933935,-0.21299715238368,0.473679720522451,-0.449664917359671,0.652952071441263,0.966213244219921
"RAB14",3562.72952054011,-0.0381381931052529,0.233526450763399,-0.163314232630089,0.870271028329313,0.997646788543551
"GSN",1646.56965374605,1.18693496698658,0.294020227490639,4.03691602144742,5.41584443743241e-05,0.00847711106993062
"GSN-AS1",65.9962845641653,-0.665422175232926,1.44110120641568,-0.46174562360403,0.644263749336582,0.964674762260467
"STOM",863.850616434085,-0.593322261614551,0.788706283464496,-0.752272771313936,0.451887038875046,0.897789094746018
"GGTA1",11.58351976234,-2.08818299166812,4.17108481859537,-0.500633068490639,0.616629385093873,0.957318476887628
"HMGB1P37",2.35183380039512,-4.21513833331844,6.16890250179279,-0.683288207601505,0.494424744215718,NA
"DAB2IP",1033.25136334267,-0.39941408787927,0.366735598825591,-1.08910640024673,0.276106967838915,0.798743322357616
"TTLL11",57.2854927791392,0.389255667948038,1.0441716874257,0.372788950931727,0.709305526933311,0.979395658206478
"NDUFA8",2417.98166048866,-0.140924857724109,0.255327061660291,-0.551938587346484,0.580990429774663,0.950200329890878
"MORN5",10.3755017629067,-5.65897316225616,3.29495710568004,-1.71746489582547,0.0858942631351855,0.537398735103049
"LHX6",27.3736576301878,-2.86286791791055,3.03036409488718,-0.944727375413658,0.344798077266321,0.845890353113396
"RBM18",612.367703257356,-0.48271831202542,0.425996105065248,-1.13315193797719,0.257150453487764,0.78370124974097
"MRRF",491.513174028207,-0.607774798292301,0.572228177878945,-1.06211966098055,0.28818136556277,0.805908061683082
"PTGS1",89.4691101928418,-2.80791623202703,4.04297937542821,-0.694516585736882,0.487358303155804,0.914810193931277
"SKA2P1",1.44715382678782,0.665036974789443,7.51151042641633,0.0885357187884149,0.929450896304567,NA
"PDCL",629.248185491496,-0.239967172771173,0.358394694680164,-0.669561174685698,0.503137571159184,0.926072169763607
"RC3H2",1312.14997170505,0.403400520160616,0.279414357530751,1.44373583278096,0.148813297836529,0.661543613593544
"SNORD90",1.0910708897551,0.665094250385246,7.50493184485122,0.0886209580759266,0.929383151482173,NA
"ZBTB6",205.710982589956,0.0532001132546339,0.589363037073005,0.090267135717987,0.928074935404352,0.997894714965317
"ZBTB26",161.140489966998,-0.555094173832377,0.672321717073423,-0.825637726308573,0.40900962760755,0.879041684345684
"RABGAP1",2962.4673298814,-0.683621663371497,0.280304543342736,-2.43885331011426,0.0147339478216536,0.252434332391817
"MIR600HG",14.4387048396834,-2.46136504703526,2.0336075038608,-1.21034419983323,0.226146843923952,0.759766332833785
"STRBP",1028.90838775894,-0.801640752385575,0.329479400810999,-2.43305272017726,0.0149721207317777,0.255429132738328
"CRB2",54.9709975164882,2.52596523707795,3.11251233889761,0.811551879011216,0.417048812930359,0.882033291217785
"DENND1A",286.086697750056,-0.26689450396303,0.60091442077071,-0.444147277445466,0.656936107216203,0.967490994842388
"LHX2",0.833437494987497,1.64178223546016,7.50131941975096,0.218865794614391,0.826754592410457,NA
"NEK6",1687.69700335181,0.316151894202091,0.49892937564962,0.633660613369283,0.526302334426037,0.934428387484054
"PSMB7",2103.45985270836,0.0945458126924244,0.321855173545205,0.293752657914461,0.768946913260732,0.988041933178411
"NR6A1",892.718974893005,-0.072750364733322,0.609156572357792,-0.119428022341999,0.904936261548044,0.997894714965317
"RN7SL302P",1.86561782130916,-1.28571981348141,7.51745567438067,-0.171031246364793,0.864199196520651,NA
"MIR181A2HG",14.9277246775586,-3.95971619589757,2.50136706916832,-1.58302083876643,0.113416714778702,0.598724386267923
"OLFML2A",117.842510610942,0.0280188103442818,1.09193787159457,0.0256597111183308,0.979528759137048,0.99923753558823
"WDR38",1.67435811044288,-0.954052349606898,7.51487206620733,-0.12695523505943,0.898975829021901,NA
"RPL35",9249.7416778111,0.32951277321896,0.279047800362399,1.18084705484516,0.237663487324882,0.768061517137907
"ARPC5L",2078.35276930062,-0.175118757579413,0.234076680729229,-0.748125601550132,0.454384401041334,0.89862430245196
"GOLGA1",480.883059966666,-0.0613383340550481,0.403822583061447,-0.151894264035537,0.879270332437135,0.997866766061574
"RNU4-82P",1.26075557456258,-0.276474599378416,7.51715773856947,-0.0367791403338345,0.970661106395915,NA
"SCAI",190.90200296135,0.57445041837802,0.654456357808646,0.877752063256724,0.380078283957104,0.863722014698556
"PPP6C",1494.29087686227,0.0465155697209565,0.342011433728319,0.136005890837868,0.891816624025114,0.997894714965317
"RABEPK",410.721011527285,0.869311536392018,0.452512057339443,1.92107927798247,0.0547217136134841,0.444445071474353
"HSPA5",22209.1227829585,0.531313550763126,0.248892593451328,2.13471017114467,0.0327846916685672,0.355929157630061
"GAPVD1",1099.40514612372,0.262035544517077,0.275484702655745,0.951180018313124,0.341513000026621,0.844588523765791
"MAPKAP1",1996.73216369143,0.00241493222807468,0.331079914287143,0.0072941067212559,0.994180196468438,0.99923753558823
"PBX3-DT",3.76099865213973,3.4934028725124,7.40503319074053,0.471760596141643,0.637097679439166,NA
"PBX3",1998.89648647303,0.484307265106045,0.449588444067511,1.0772235618968,0.281380401411715,0.800752376571859
"MVB12B",455.505279216248,-1.17934234273699,0.533225964821882,-2.21171214558341,0.0269865607583244,0.328494622558842
"LMX1B-DT",16.7707137363954,0.801267734422704,3.77095910842716,0.212483803558641,0.831729612188632,0.993858939201388
"LMX1B",37.2490719373341,2.99959808677147,2.53538953351608,1.18309161062585,0.236772842351891,0.766965372961082
"ZBTB43",780.158606543775,-0.0381598412079304,0.432370674366014,-0.0882572372973357,0.929672225966567,0.997894714965317
"ZBTB34",490.513819583885,-0.143413735641806,0.469443750587735,-0.305497166513036,0.759987527688392,0.985781744127495
"RALGPS1",297.799181329336,-1.1103927923159,0.522660905378766,-2.12449942379221,0.0336284041835887,0.359357688863119
"ANGPTL2",408.808301029057,1.66563758859225,0.618826994136543,2.69160460738519,0.00711091939917755,0.173175592981179
